#
# Results on Tue, 01 Sep 2026 18:58:50 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. list_source.
# 14. assigned_list.
# 15. requested_list.
# 16. subject_id.
# 17. source.
# 18. recruitment.
# 19. PROLIFIC_SESSION_ID.
# 20. PROLIFIC_STUDY_ID.
# 21. PROLIFIC_PID.
# 22. SONA_ID_URL.
# 23. Comments.
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,156,0,intro,NULL,PennController,154,_Trial_,Start,1788287405323,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,156,0,intro,NULL,PennController,154,_Header_,Start,1788287405323,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,156,0,intro,NULL,PennController,154,_Header_,End,1788287405323,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,156,0,intro,NULL,PennController,154,_Trial_,End,1788287406644,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,157,0,consent,NULL,PennController,155,_Trial_,Start,1788287406645,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,157,0,consent,NULL,PennController,155,_Header_,Start,1788287406645,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,157,0,consent,NULL,PennController,155,_Header_,End,1788287406645,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,157,0,consent,NULL,PennController,155,_Trial_,End,1788287407888,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,PennController,156,_Trial_,Start,1788287407888,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,PennController,156,_Header_,Start,1788287407888,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,PennController,156,_Header_,End,1788287407888,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,age,First,,1788287410192,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,2
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,gender,First,,1788287412889,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,Shift
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,geo,First,,1788287415217,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,Shift
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,comp,First,,1788287418555,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,Shift
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,language,First,,1788287420158,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,Shift
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,age,Final,21,1788287423062,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,gender,Final,Female,1788287423062,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,geo,Final,MD%2C USA,1788287423062,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,comp,Final,PC,1788287423062,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,language,Final,English,1788287423062,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,TextInput,otherlg,Final,,1788287423062,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,158,0,demo,NULL,PennController,156,_Trial_,End,1788287423062,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
# 13. Comments.
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,0,0,init,NULL,PennController,InitiateRecorder,_Trial_,Start,1788287423063,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,0,0,init,NULL,PennController,InitiateRecorder,_Trial_,End,1788287431811,NULL
# 13. list_source.
# 14. assigned_list.
# 15. requested_list.
# 16. subject_id.
# 17. source.
# 18. recruitment.
# 19. PROLIFIC_SESSION_ID.
# 20. PROLIFIC_STUDY_ID.
# 21. PROLIFIC_PID.
# 22. SONA_ID_URL.
# 23. Comments.
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,163,0,recording_test,NULL,PennController,161,_Trial_,Start,1788287431812,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,163,0,recording_test,NULL,PennController,161,_Header_,Start,1788287431812,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,163,0,recording_test,NULL,PennController,161,_Header_,End,1788287431812,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,163,0,recording_test,NULL,MediaRecorder,t6k0bv2r_recording_test_recorder,Recording,Start,1788287455783,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,163,0,recording_test,NULL,MediaRecorder,t6k0bv2r_recording_test_recorder,Recording,Stop,1788287458725,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,163,0,recording_test,NULL,MediaRecorder,t6k0bv2r_recording_test_recorder,Filename,t6k0bv2r_recording_test_recorder.webm,1788287468640,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,163,0,recording_test,NULL,PennController,161,_Trial_,End,1788287468640,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,159,0,instructions,NULL,PennController,157,_Trial_,Start,1788287468641,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,159,0,instructions,NULL,PennController,157,_Header_,Start,1788287468641,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,159,0,instructions,NULL,PennController,157,_Header_,End,1788287468642,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,159,0,instructions,NULL,PennController,157,_Trial_,End,1788287499252,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,160,0,remember,NULL,PennController,158,_Trial_,Start,1788287499253,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,160,0,remember,NULL,PennController,158,_Header_,Start,1788287499253,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,160,0,remember,NULL,PennController,158,_Header_,End,1788287499253,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,160,0,remember,NULL,PennController,158,_Trial_,End,1788287500538,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
1788289130,f1ee510f503a0800765f15ccd65beec8,PennController,161,0,practice_intro,NULL,PennController,159,_Trial_,Start,1788287500540,random,a,none,t6k0bv2r,psych,psych,PROLIFIC_SESSION_ID,PROLIFIC_STUDY_ID,PROLIFIC_PID,52467,NULL
