#
# Results on Wed, 11 Feb 2026 01:53:35 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 OPR/126.0.0.0
# Design number was non-random = 6
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. RT_answer_header.
# 14. trialN_header.
# 15. source.
# 16. SONA_ID_URL.
# 17. Comments.
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,1,0,intro,NULL,PennController,0,_Trial_,Start,1770773997844,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,1,0,intro,NULL,PennController,0,_Header_,Start,1770773997844,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,1,0,intro,NULL,PennController,0,_Header_,End,1770773997845,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,1,0,intro,NULL,PennController,0,_Trial_,End,1770774021305,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,2,0,consent,NULL,PennController,1,_Trial_,Start,1770774021313,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,2,0,consent,NULL,PennController,1,_Header_,Start,1770774021313,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,2,0,consent,NULL,PennController,1,_Header_,End,1770774021314,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,2,0,consent,NULL,PennController,1,_Trial_,End,1770774093613,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,PennController,2,_Trial_,Start,1770774093616,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,PennController,2,_Header_,Start,1770774093616,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,PennController,2,_Header_,End,1770774093617,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,TextInput,age,First,,1770774096019,0,0,ling,22826,1
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,TextInput,gender,First,,1770774101250,0,0,ling,22826,Shift
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,TextInput,location,First,,1770774106638,0,0,ling,22826,Shift
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,TextInput,native_language,First,,1770774113406,0,0,ling,22826,Shift
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,TextInput,age,Final,19,1770774125378,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,TextInput,gender,Final,Male,1770774125379,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,TextInput,location,Final,Maryland%2C America,1770774125380,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,TextInput,native_language,Final,English,1770774125380,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,3,0,demo,NULL,PennController,2,_Trial_,End,1770774125381,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,4,0,instruction,NULL,PennController,3,_Trial_,Start,1770774125387,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,4,0,instruction,NULL,PennController,3,_Header_,Start,1770774125387,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,4,0,instruction,NULL,PennController,3,_Header_,End,1770774125387,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,4,0,instruction,NULL,PennController,3,_Trial_,End,1770774153667,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,5,0,instruction2,NULL,PennController,4,_Trial_,Start,1770774153669,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,5,0,instruction2,NULL,PennController,4,_Header_,Start,1770774153669,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,5,0,instruction2,NULL,PennController,4,_Header_,End,1770774153669,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,5,0,instruction2,NULL,PennController,4,_Trial_,End,1770774201065,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,6,0,practice_intro,NULL,PennController,5,_Trial_,Start,1770774201069,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,6,0,practice_intro,NULL,PennController,5,_Header_,Start,1770774201069,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,6,0,practice_intro,NULL,PennController,5,_Header_,End,1770774201070,0,0,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,6,0,practice_intro,NULL,PennController,5,_Trial_,End,1770774204932,0,0,ling,22826,NULL
# 17. trialN.
# 18. RT-answer.
# 19. Comments.
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,7,0,practice_1,NULL,PennController,6,_Trial_,Start,1770774204937,4342,1,ling,22826,1,4342,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,7,0,practice_1,NULL,PennController,6,_Header_,Start,1770774204937,4342,1,ling,22826,1,4342,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,7,0,practice_1,NULL,PennController,6,_Header_,End,1770774204938,4342,1,ling,22826,1,4342,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,7,0,practice_1,NULL,Scale,rating,Choice,7,1770774209696,4342,1,ling,22826,1,4342,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,7,0,practice_1,NULL,PennController,6,_Trial_,End,1770774216025,4342,1,ling,22826,1,4342,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,8,0,practice_2,NULL,PennController,7,_Trial_,Start,1770774216030,3755,2,ling,22826,2,3755,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,8,0,practice_2,NULL,PennController,7,_Header_,Start,1770774216030,3755,2,ling,22826,2,3755,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,8,0,practice_2,NULL,PennController,7,_Header_,End,1770774216031,3755,2,ling,22826,2,3755,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,8,0,practice_2,NULL,Scale,rating,Choice,2,1770774220196,3755,2,ling,22826,2,3755,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,8,0,practice_2,NULL,PennController,7,_Trial_,End,1770774235250,3755,2,ling,22826,2,3755,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,9,0,practice_3,NULL,PennController,8,_Trial_,Start,1770774235254,2940,3,ling,22826,3,2940,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,9,0,practice_3,NULL,PennController,8,_Header_,Start,1770774235254,2940,3,ling,22826,3,2940,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,9,0,practice_3,NULL,PennController,8,_Header_,End,1770774235255,2940,3,ling,22826,3,2940,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,9,0,practice_3,NULL,Scale,rating,Choice,2,1770774238609,2940,3,ling,22826,3,2940,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,9,0,practice_3,NULL,PennController,8,_Trial_,End,1770774246787,2940,3,ling,22826,3,2940,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,10,0,practice_4,NULL,PennController,9,_Trial_,Start,1770774246792,4108,4,ling,22826,4,4108,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,10,0,practice_4,NULL,PennController,9,_Header_,Start,1770774246792,4108,4,ling,22826,4,4108,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,10,0,practice_4,NULL,PennController,9,_Header_,End,1770774246793,4108,4,ling,22826,4,4108,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,10,0,practice_4,NULL,Scale,rating,Choice,5,1770774251305,4108,4,ling,22826,4,4108,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,10,0,practice_4,NULL,PennController,9,_Trial_,End,1770774258363,4108,4,ling,22826,4,4108,NULL
# 17. Comments.
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,11,0,exp_start,NULL,PennController,10,_Trial_,Start,1770774258368,4108,4,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,11,0,exp_start,NULL,PennController,10,_Header_,Start,1770774258368,4108,4,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,11,0,exp_start,NULL,PennController,10,_Header_,End,1770774258369,4108,4,ling,22826,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,11,0,exp_start,NULL,PennController,10,_Trial_,End,1770774262049,4108,4,ling,22826,NULL
# 17. trialN.
# 18. RT-answer.
# 19. item_id.
# 20. group.
# 21. character.
# 22. verb.
# 23. past_form.
# 24. type.
# 25. picture.
# 26. tense.
# 27. sentence.
# 28. Comments.
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,97,0,filler,NULL,PennController,98,_Trial_,Start,1770774262053,5675,5,ling,22826,5,5675,ctrl_hadalready_Pirate_dig,filler,Pirate,dig,dug,Irregular,pirate_dig_hole_v4.png,had_already,The Pirate had already dug a hole,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,97,0,filler,NULL,PennController,98,_Header_,Start,1770774262053,5675,5,ling,22826,5,5675,ctrl_hadalready_Pirate_dig,filler,Pirate,dig,dug,Irregular,pirate_dig_hole_v4.png,had_already,The Pirate had already dug a hole,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,97,0,filler,NULL,PennController,98,_Header_,End,1770774262054,5675,5,ling,22826,5,5675,ctrl_hadalready_Pirate_dig,filler,Pirate,dig,dug,Irregular,pirate_dig_hole_v4.png,had_already,The Pirate had already dug a hole,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,97,0,filler,NULL,Scale,rating,Choice,6,1770774268143,5675,5,ling,22826,5,5675,ctrl_hadalready_Pirate_dig,filler,Pirate,dig,dug,Irregular,pirate_dig_hole_v4.png,had_already,The Pirate had already dug a hole,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,97,0,filler,NULL,PennController,98,_Trial_,End,1770774268555,5675,5,ling,22826,5,5675,ctrl_hadalready_Pirate_dig,filler,Pirate,dig,dug,Irregular,pirate_dig_hole_v4.png,had_already,The Pirate had already dug a hole,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,31,0,experiment,NULL,PennController,32,_Trial_,Start,1770774268560,4813,6,ling,22826,6,4813,Chef_sweep,A,Chef,sweep,swept,Irregular,chef_sweep_floor_v1.png,past,The Chef swept the floor,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,31,0,experiment,NULL,PennController,32,_Header_,Start,1770774268560,4813,6,ling,22826,6,4813,Chef_sweep,A,Chef,sweep,swept,Irregular,chef_sweep_floor_v1.png,past,The Chef swept the floor,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,31,0,experiment,NULL,PennController,32,_Header_,End,1770774268561,4813,6,ling,22826,6,4813,Chef_sweep,A,Chef,sweep,swept,Irregular,chef_sweep_floor_v1.png,past,The Chef swept the floor,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,31,0,experiment,NULL,Scale,rating,Choice,5,1770774273787,4813,6,ling,22826,6,4813,Chef_sweep,A,Chef,sweep,swept,Irregular,chef_sweep_floor_v1.png,past,The Chef swept the floor,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,31,0,experiment,NULL,PennController,32,_Trial_,End,1770774274199,4813,6,ling,22826,6,4813,Chef_sweep,A,Chef,sweep,swept,Irregular,chef_sweep_floor_v1.png,past,The Chef swept the floor,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,19,0,experiment,NULL,PennController,20,_Trial_,Start,1770774274204,3144,7,ling,22826,7,3144,Chef_drink,A,Chef,drink,drank,Irregular,chef_drink_coffee_v1.png,past,The Chef drank coffee,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,19,0,experiment,NULL,PennController,20,_Header_,Start,1770774274204,3144,7,ling,22826,7,3144,Chef_drink,A,Chef,drink,drank,Irregular,chef_drink_coffee_v1.png,past,The Chef drank coffee,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,19,0,experiment,NULL,PennController,20,_Header_,End,1770774274205,3144,7,ling,22826,7,3144,Chef_drink,A,Chef,drink,drank,Irregular,chef_drink_coffee_v1.png,past,The Chef drank coffee,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,19,0,experiment,NULL,Scale,rating,Choice,7,1770774277759,3144,7,ling,22826,7,3144,Chef_drink,A,Chef,drink,drank,Irregular,chef_drink_coffee_v1.png,past,The Chef drank coffee,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,19,0,experiment,NULL,PennController,20,_Trial_,End,1770774278169,3144,7,ling,22826,7,3144,Chef_drink,A,Chef,drink,drank,Irregular,chef_drink_coffee_v1.png,past,The Chef drank coffee,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,92,0,filler,NULL,PennController,93,_Trial_,Start,1770774278174,3312,8,ling,22826,8,3312,ctrl_prog_Pirate_wash,filler,Pirate,wash,washed,Regular,pirate_wash_dish_v3.png,progressive,The Pirate is washing a dish,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,92,0,filler,NULL,PennController,93,_Header_,Start,1770774278174,3312,8,ling,22826,8,3312,ctrl_prog_Pirate_wash,filler,Pirate,wash,washed,Regular,pirate_wash_dish_v3.png,progressive,The Pirate is washing a dish,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,92,0,filler,NULL,PennController,93,_Header_,End,1770774278175,3312,8,ling,22826,8,3312,ctrl_prog_Pirate_wash,filler,Pirate,wash,washed,Regular,pirate_wash_dish_v3.png,progressive,The Pirate is washing a dish,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,92,0,filler,NULL,Scale,rating,Choice,7,1770774281902,3312,8,ling,22826,8,3312,ctrl_prog_Pirate_wash,filler,Pirate,wash,washed,Regular,pirate_wash_dish_v3.png,progressive,The Pirate is washing a dish,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,92,0,filler,NULL,PennController,93,_Trial_,End,1770774282310,3312,8,ling,22826,8,3312,ctrl_prog_Pirate_wash,filler,Pirate,wash,washed,Regular,pirate_wash_dish_v3.png,progressive,The Pirate is washing a dish,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,33,0,experiment,NULL,PennController,34,_Trial_,Start,1770774282314,2288,9,ling,22826,9,2288,Pirate_blow,A,Pirate,blow,blew,Irregular,pirate_blow_bubbles_v5.png,past,The Pirate blew bubbles,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,33,0,experiment,NULL,PennController,34,_Header_,Start,1770774282314,2288,9,ling,22826,9,2288,Pirate_blow,A,Pirate,blow,blew,Irregular,pirate_blow_bubbles_v5.png,past,The Pirate blew bubbles,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,33,0,experiment,NULL,PennController,34,_Header_,End,1770774282315,2288,9,ling,22826,9,2288,Pirate_blow,A,Pirate,blow,blew,Irregular,pirate_blow_bubbles_v5.png,past,The Pirate blew bubbles,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,33,0,experiment,NULL,Scale,rating,Choice,7,1770774285015,2288,9,ling,22826,9,2288,Pirate_blow,A,Pirate,blow,blew,Irregular,pirate_blow_bubbles_v5.png,past,The Pirate blew bubbles,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,33,0,experiment,NULL,PennController,34,_Trial_,End,1770774285427,2288,9,ling,22826,9,2288,Pirate_blow,A,Pirate,blow,blew,Irregular,pirate_blow_bubbles_v5.png,past,The Pirate blew bubbles,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,44,0,experiment,NULL,PennController,45,_Trial_,Start,1770774285432,3801,10,ling,22826,10,3801,Pirate_push,A,Pirate,push,pushed,Regular,pirate_push_cart_v3.png,future,The Pirate will push a cart,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,44,0,experiment,NULL,PennController,45,_Header_,Start,1770774285432,3801,10,ling,22826,10,3801,Pirate_push,A,Pirate,push,pushed,Regular,pirate_push_cart_v3.png,future,The Pirate will push a cart,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,44,0,experiment,NULL,PennController,45,_Header_,End,1770774285432,3801,10,ling,22826,10,3801,Pirate_push,A,Pirate,push,pushed,Regular,pirate_push_cart_v3.png,future,The Pirate will push a cart,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,44,0,experiment,NULL,Scale,rating,Choice,4,1770774289643,3801,10,ling,22826,10,3801,Pirate_push,A,Pirate,push,pushed,Regular,pirate_push_cart_v3.png,future,The Pirate will push a cart,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,44,0,experiment,NULL,PennController,45,_Trial_,End,1770774290054,3801,10,ling,22826,10,3801,Pirate_push,A,Pirate,push,pushed,Regular,pirate_push_cart_v3.png,future,The Pirate will push a cart,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,90,0,filler,NULL,PennController,91,_Trial_,Start,1770774290058,3191,11,ling,22826,11,3191,ctrl_prog_Wizard_stir,filler,Wizard,stir,stirred,Regular,wizard_stir_pot_v2.png,progressive,The Wizard is stirring a pot,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,90,0,filler,NULL,PennController,91,_Header_,Start,1770774290058,3191,11,ling,22826,11,3191,ctrl_prog_Wizard_stir,filler,Wizard,stir,stirred,Regular,wizard_stir_pot_v2.png,progressive,The Wizard is stirring a pot,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,90,0,filler,NULL,PennController,91,_Header_,End,1770774290059,3191,11,ling,22826,11,3191,ctrl_prog_Wizard_stir,filler,Wizard,stir,stirred,Regular,wizard_stir_pot_v2.png,progressive,The Wizard is stirring a pot,NULL
1770774815,48d00209ac68587910b05c298fe88b4b,PennController,90,0,filler,NULL,Scale,rating,Choice,7,1770774293663,3191,11,ling,22826,11,3191,ctrl_prog_Wizard_stir,filler,Wizard,stir,stirred,Regular,wizard_stir_pot_v2.png,progressive,The Wizard is stirring a pot,NULL
