#
# Results on Tue, 10 Feb 2026 04:21:27 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36
# Design number was non-random = 3
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. RT_answer_header.
# 14. trialN_header.
# 15. source.
# 16. SONA_ID_URL.
# 17. Comments.
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,1,0,intro,NULL,PennController,0,_Trial_,Start,1770696654354,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,1,0,intro,NULL,PennController,0,_Header_,Start,1770696654354,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,1,0,intro,NULL,PennController,0,_Header_,End,1770696654354,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,1,0,intro,NULL,PennController,0,_Trial_,End,1770696664234,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,2,0,consent,NULL,PennController,1,_Trial_,Start,1770696664236,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,2,0,consent,NULL,PennController,1,_Header_,Start,1770696664236,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,2,0,consent,NULL,PennController,1,_Header_,End,1770696664237,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,2,0,consent,NULL,PennController,1,_Trial_,End,1770696669874,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,PennController,2,_Trial_,Start,1770696669875,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,PennController,2,_Header_,Start,1770696669875,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,PennController,2,_Header_,End,1770696669875,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,TextInput,age,First,,1770696672835,0,0,utku,42,2
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,TextInput,gender,First,,1770696675623,0,0,utku,42,CapsLock
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,TextInput,location,First,,1770696679055,0,0,utku,42,m
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,TextInput,native_language,First,,1770696681382,0,0,utku,42,e
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,TextInput,age,Final,29,1770696688367,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,TextInput,gender,Final,F,1770696688367,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,TextInput,location,Final,maryland,1770696688367,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,TextInput,native_language,Final,english,1770696688367,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,3,0,demo,NULL,PennController,2,_Trial_,End,1770696688367,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,4,0,instruction,NULL,PennController,3,_Trial_,Start,1770696688369,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,4,0,instruction,NULL,PennController,3,_Header_,Start,1770696688369,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,4,0,instruction,NULL,PennController,3,_Header_,End,1770696688370,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,4,0,instruction,NULL,PennController,3,_Trial_,End,1770696699067,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,5,0,instruction2,NULL,PennController,4,_Trial_,Start,1770696699068,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,5,0,instruction2,NULL,PennController,4,_Header_,Start,1770696699068,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,5,0,instruction2,NULL,PennController,4,_Header_,End,1770696699069,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,5,0,instruction2,NULL,PennController,4,_Trial_,End,1770696709237,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,6,0,practice_intro,NULL,PennController,5,_Trial_,Start,1770696709238,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,6,0,practice_intro,NULL,PennController,5,_Header_,Start,1770696709238,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,6,0,practice_intro,NULL,PennController,5,_Header_,End,1770696709238,0,0,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,6,0,practice_intro,NULL,PennController,5,_Trial_,End,1770696710662,0,0,utku,42,NULL
# 17. trialN.
# 18. RT-answer.
# 19. Comments.
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,7,0,practice_1,NULL,PennController,6,_Trial_,Start,1770696710663,3014,1,utku,42,1,3014,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,7,0,practice_1,NULL,PennController,6,_Header_,Start,1770696710663,3014,1,utku,42,1,3014,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,7,0,practice_1,NULL,PennController,6,_Header_,End,1770696710663,3014,1,utku,42,1,3014,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,7,0,practice_1,NULL,Scale,rating,Choice,7,1770696714081,3014,1,utku,42,1,3014,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,7,0,practice_1,NULL,PennController,6,_Trial_,End,1770696717518,3014,1,utku,42,1,3014,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,8,0,practice_2,NULL,PennController,7,_Trial_,Start,1770696717519,2920,2,utku,42,2,2920,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,8,0,practice_2,NULL,PennController,7,_Header_,Start,1770696717519,2920,2,utku,42,2,2920,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,8,0,practice_2,NULL,PennController,7,_Header_,End,1770696717519,2920,2,utku,42,2,2920,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,8,0,practice_2,NULL,Scale,rating,Choice,1,1770696720842,2920,2,utku,42,2,2920,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,8,0,practice_2,NULL,PennController,7,_Trial_,End,1770696724476,2920,2,utku,42,2,2920,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,9,0,practice_3,NULL,PennController,8,_Trial_,Start,1770696724478,5174,3,utku,42,3,5174,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,9,0,practice_3,NULL,PennController,8,_Header_,Start,1770696724478,5174,3,utku,42,3,5174,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,9,0,practice_3,NULL,PennController,8,_Header_,End,1770696724478,5174,3,utku,42,3,5174,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,9,0,practice_3,NULL,Scale,rating,Choice,6,1770696730055,5174,3,utku,42,3,5174,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,9,0,practice_3,NULL,PennController,8,_Trial_,End,1770696735571,5174,3,utku,42,3,5174,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,10,0,practice_4,NULL,PennController,9,_Trial_,Start,1770696735572,3712,4,utku,42,4,3712,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,10,0,practice_4,NULL,PennController,9,_Header_,Start,1770696735572,3712,4,utku,42,4,3712,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,10,0,practice_4,NULL,PennController,9,_Header_,End,1770696735572,3712,4,utku,42,4,3712,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,10,0,practice_4,NULL,Scale,rating,Choice,6,1770696739689,3712,4,utku,42,4,3712,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,10,0,practice_4,NULL,PennController,9,_Trial_,End,1770696741849,3712,4,utku,42,4,3712,NULL
# 17. Comments.
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,11,0,exp_start,NULL,PennController,10,_Trial_,Start,1770696741850,3712,4,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,11,0,exp_start,NULL,PennController,10,_Header_,Start,1770696741850,3712,4,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,11,0,exp_start,NULL,PennController,10,_Header_,End,1770696741850,3712,4,utku,42,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,11,0,exp_start,NULL,PennController,10,_Trial_,End,1770696743571,3712,4,utku,42,NULL
# 17. trialN.
# 18. RT-answer.
# 19. item_id.
# 20. group.
# 21. character.
# 22. verb.
# 23. past_form.
# 24. type.
# 25. picture.
# 26. tense.
# 27. sentence.
# 28. Comments.
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,95,0,filler,NULL,PennController,96,_Trial_,Start,1770696743572,2639,5,utku,42,5,2639,ctrl_hadalready_Wizard_push,filler,Wizard,push,pushed,Regular,wizard_push_cart.png,had_already,The Wizard had already pushed a cart,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,95,0,filler,NULL,PennController,96,_Header_,Start,1770696743572,2639,5,utku,42,5,2639,ctrl_hadalready_Wizard_push,filler,Wizard,push,pushed,Regular,wizard_push_cart.png,had_already,The Wizard had already pushed a cart,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,95,0,filler,NULL,PennController,96,_Header_,End,1770696743572,2639,5,utku,42,5,2639,ctrl_hadalready_Wizard_push,filler,Wizard,push,pushed,Regular,wizard_push_cart.png,had_already,The Wizard had already pushed a cart,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,95,0,filler,NULL,Scale,rating,Choice,4,1770696746612,2639,5,utku,42,5,2639,ctrl_hadalready_Wizard_push,filler,Wizard,push,pushed,Regular,wizard_push_cart.png,had_already,The Wizard had already pushed a cart,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,95,0,filler,NULL,PennController,96,_Trial_,End,1770696747015,2639,5,utku,42,5,2639,ctrl_hadalready_Wizard_push,filler,Wizard,push,pushed,Regular,wizard_push_cart.png,had_already,The Wizard had already pushed a cart,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,22,0,experiment,NULL,PennController,23,_Trial_,Start,1770696747017,3465,6,utku,42,6,3465,Wizard_light,B,Wizard,light,lit,Irregular,wizard_light_candle.png,past,The Wizard lit a candle,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,22,0,experiment,NULL,PennController,23,_Header_,Start,1770696747017,3465,6,utku,42,6,3465,Wizard_light,B,Wizard,light,lit,Irregular,wizard_light_candle.png,past,The Wizard lit a candle,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,22,0,experiment,NULL,PennController,23,_Header_,End,1770696747017,3465,6,utku,42,6,3465,Wizard_light,B,Wizard,light,lit,Irregular,wizard_light_candle.png,past,The Wizard lit a candle,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,22,0,experiment,NULL,Scale,rating,Choice,7,1770696750886,3465,6,utku,42,6,3465,Wizard_light,B,Wizard,light,lit,Irregular,wizard_light_candle.png,past,The Wizard lit a candle,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,22,0,experiment,NULL,PennController,23,_Trial_,End,1770696751289,3465,6,utku,42,6,3465,Wizard_light,B,Wizard,light,lit,Irregular,wizard_light_candle.png,past,The Wizard lit a candle,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,21,0,experiment,NULL,PennController,22,_Trial_,Start,1770696751291,2789,7,utku,42,7,2789,Wizard_kick,B,Wizard,kick,kicked,Regular,wizard_kick_ball.png,future,The Wizard will kick a ball,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,21,0,experiment,NULL,PennController,22,_Header_,Start,1770696751291,2789,7,utku,42,7,2789,Wizard_kick,B,Wizard,kick,kicked,Regular,wizard_kick_ball.png,future,The Wizard will kick a ball,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,21,0,experiment,NULL,PennController,22,_Header_,End,1770696751291,2789,7,utku,42,7,2789,Wizard_kick,B,Wizard,kick,kicked,Regular,wizard_kick_ball.png,future,The Wizard will kick a ball,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,21,0,experiment,NULL,Scale,rating,Choice,4,1770696754482,2789,7,utku,42,7,2789,Wizard_kick,B,Wizard,kick,kicked,Regular,wizard_kick_ball.png,future,The Wizard will kick a ball,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,21,0,experiment,NULL,PennController,22,_Trial_,End,1770696754885,2789,7,utku,42,7,2789,Wizard_kick,B,Wizard,kick,kicked,Regular,wizard_kick_ball.png,future,The Wizard will kick a ball,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,81,0,filler,NULL,PennController,82,_Trial_,Start,1770696754886,4177,8,utku,42,8,4177,ctrl_prog_Chef_paint,filler,Chef,paint,painted,Regular,chef_paint_canvas.png,progressive,The Chef is painting a canvas,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,81,0,filler,NULL,PennController,82,_Header_,Start,1770696754886,4177,8,utku,42,8,4177,ctrl_prog_Chef_paint,filler,Chef,paint,painted,Regular,chef_paint_canvas.png,progressive,The Chef is painting a canvas,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,81,0,filler,NULL,PennController,82,_Header_,End,1770696754886,4177,8,utku,42,8,4177,ctrl_prog_Chef_paint,filler,Chef,paint,painted,Regular,chef_paint_canvas.png,progressive,The Chef is painting a canvas,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,81,0,filler,NULL,Scale,rating,Choice,7,1770696759468,4177,8,utku,42,8,4177,ctrl_prog_Chef_paint,filler,Chef,paint,painted,Regular,chef_paint_canvas.png,progressive,The Chef is painting a canvas,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,81,0,filler,NULL,PennController,82,_Trial_,End,1770696759872,4177,8,utku,42,8,4177,ctrl_prog_Chef_paint,filler,Chef,paint,painted,Regular,chef_paint_canvas.png,progressive,The Chef is painting a canvas,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,35,0,experiment,NULL,PennController,36,_Trial_,Start,1770696759873,3694,9,utku,42,9,3694,Pirate_climb,B,Pirate,climb,climbed,Regular,pirate_climb_ladder.png,future,The Pirate will climb a ladder,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,35,0,experiment,NULL,PennController,36,_Header_,Start,1770696759873,3694,9,utku,42,9,3694,Pirate_climb,B,Pirate,climb,climbed,Regular,pirate_climb_ladder.png,future,The Pirate will climb a ladder,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,35,0,experiment,NULL,PennController,36,_Header_,End,1770696759874,3694,9,utku,42,9,3694,Pirate_climb,B,Pirate,climb,climbed,Regular,pirate_climb_ladder.png,future,The Pirate will climb a ladder,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,35,0,experiment,NULL,Scale,rating,Choice,4,1770696763971,3694,9,utku,42,9,3694,Pirate_climb,B,Pirate,climb,climbed,Regular,pirate_climb_ladder.png,future,The Pirate will climb a ladder,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,35,0,experiment,NULL,PennController,36,_Trial_,End,1770696764375,3694,9,utku,42,9,3694,Pirate_climb,B,Pirate,climb,climbed,Regular,pirate_climb_ladder.png,future,The Pirate will climb a ladder,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,36,0,experiment,NULL,PennController,37,_Trial_,Start,1770696764376,3563,10,utku,42,10,3563,Pirate_cut,B,Pirate,cut,cut,Irregular,pirate_cut_bread.png,past,The Pirate cut bread,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,36,0,experiment,NULL,PennController,37,_Header_,Start,1770696764376,3563,10,utku,42,10,3563,Pirate_cut,B,Pirate,cut,cut,Irregular,pirate_cut_bread.png,past,The Pirate cut bread,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,36,0,experiment,NULL,PennController,37,_Header_,End,1770696764376,3563,10,utku,42,10,3563,Pirate_cut,B,Pirate,cut,cut,Irregular,pirate_cut_bread.png,past,The Pirate cut bread,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,36,0,experiment,NULL,Scale,rating,Choice,7,1770696768340,3563,10,utku,42,10,3563,Pirate_cut,B,Pirate,cut,cut,Irregular,pirate_cut_bread.png,past,The Pirate cut bread,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,36,0,experiment,NULL,PennController,37,_Trial_,End,1770696768743,3563,10,utku,42,10,3563,Pirate_cut,B,Pirate,cut,cut,Irregular,pirate_cut_bread.png,past,The Pirate cut bread,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,85,0,filler,NULL,PennController,86,_Trial_,Start,1770696768744,5227,11,utku,42,11,5227,ctrl_prog_Chef_hammer,filler,Chef,hammer,hammered,Regular,chef_hammer_nail.png,progressive,The Chef is hammering a nail,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,85,0,filler,NULL,PennController,86,_Header_,Start,1770696768744,5227,11,utku,42,11,5227,ctrl_prog_Chef_hammer,filler,Chef,hammer,hammered,Regular,chef_hammer_nail.png,progressive,The Chef is hammering a nail,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,85,0,filler,NULL,PennController,86,_Header_,End,1770696768744,5227,11,utku,42,11,5227,ctrl_prog_Chef_hammer,filler,Chef,hammer,hammered,Regular,chef_hammer_nail.png,progressive,The Chef is hammering a nail,NULL
1770697287,8763722d2f3eec65377c986d643c49d5,PennController,85,0,filler,NULL,Scale,rating,Choice,7,1770696774377,5227,11,utku,42,11,5227,ctrl_prog_Chef_hammer,filler,Chef,hammer,hammered,Regular,chef_hammer_nail.png,progressive,The Chef is hammering a nail,NULL
